real,imag
-80.0,127.0
34.0,-179.0
124.0,-481.0
178.0,-710.0
214.0,-855.0
222.0,-900.0
178.0,-793.0
84.0,-488.0
-39.0,-19.0
-130.0,457.0
-168.0,730.0
-144.0,643.0
-71.0,211.0
0.0,-348.0
41.0,-727.0
39.0,-710.0
-19.0,-306.0
-89.0,268.0
-113.0,693.0
-92.0,747.0
-57.0,417.0
-37.0,-135.0
-31.0,-621.0
-40.0,-864.0
-57.0,-862.0
-67.0,-721.0
-68.0,-596.0
-69.0,-561.0
-80.0,-588.0
-97.0,-637.0
-113.0,-651.0
-124.0,-641.0
-136.0,-621.0
-149.0,-599.0
-151.0,-609.0
-160.0,-631.0
-178.0,-638.0
-207.0,-629.0
-219.0,-618.0
-222.0,-595.0
-227.0,-580.0
-228.0,-569.0
-235.0,-564.0
-253.0,-581.0
-266.0,-594.0
-269.0,-584.0
-287.0,-556.0
-298.0,-543.0
-291.0,-548.0
-297.0,-563.0
-328.0,-564.0
-358.0,-560.0
-356.0,-531.0
-338.0,-488.0
-342.0,-480.0
-380.0,-532.0
-424.0,-603.0
-458.0,-628.0
-450.0,-568.0
-341.0,-408.0
-149.0,-152.0
67.0,141.0
279.0,406.0
443.0,596.0
537.0,698.0
547.0,685.0
455.0,560.0
284.0,362.0
61.0,97.0
-179.0,-183.0
-401.0,-390.0
-557.0,-499.0
-601.0,-517.0
-570.0,-481.0
-522.0,-422.0
-483.0,-354.0
-459.0,-321.0
-456.0,-337.0
-499.0,-373.0
-560.0,-401.0
-622.0,-430.0
-668.0,-440.0
-635.0,-391.0
-470.0,-258.0
-182.0,-68.0
159.0,135.0
460.0,298.0
639.0,378.0
682.0,372.0
641.0,318.0
569.0,274.0
521.0,254.0
503.0,249.0
496.0,246.0
527.0,239.0
590.0,251.0
667.0,265.0
709.0,262.0
669.0,237.0
475.0,165.0
134.0,51.0
-269.0,-65.0
-593.0,-136.0
-763.0,-154.0
-800.0,-146.0
-739.0,-129.0
-642.0,-96.0
-579.0,-69.0
-567.0,-74.0
-585.0,-77.0
-617.0,-69.0
-677.0,-54.0
-755.0,-46.0
-809.0,-45.0
-770.0,-48.0
-577.0,-36.0
-228.0,-12.0
173.0,16.0
521.0,34.0
733.0,15.0
776.0,-22.0
722.0,-38.0
629.0,-31.0
563.0,-22.0
531.0,-26.0
533.0,-36.0
557.0,-56.0
613.0,-80.0
698.0,-106.0
762.0,-121.0
708.0,-113.0
485.0,-90.0
138.0,-34.0
-256.0,62.0
-597.0,144.0
-777.0,206.0
-786.0,245.0
-703.0,260.0
-608.0,258.0
-563.0,237.0
-554.0,223.0
-573.0,221.0
-587.0,239.0
-625.0,272.0
-700.0,323.0
-749.0,357.0
-688.0,339.0
-479.0,253.0
-172.0,87.0
169.0,-108.0
458.0,-282.0
624.0,-387.0
661.0,-420.0
599.0,-391.0
514.0,-342.0
455.0,-315.0
428.0,-318.0
429.0,-326.0
450.0,-339.0
497.0,-374.0
547.0,-443.0
587.0,-487.0
547.0,-476.0
370.0,-366.0
106.0,-136.0
-178.0,158.0
-416.0,418.0
-549.0,559.0
-563.0,586.0
-509.0,544.0
-442.0,495.0
-388.0,476.0
-369.0,474.0
-375.0,481.0
-377.0,496.0
-400.0,540.0
-426.0,612.0
-430.0,671.0
-399.0,646.0
-298.0,471.0
-116.0,170.0
95.0,-187.0
258.0,-502.0
341.0,-670.0
344.0,-685.0
301.0,-629.0
260.0,-569.0
227.0,-525.0
207.0,-505.0
205.0,-495.0
215.0,-515.0
227.0,-596.0
241.0,-712.0
266.0,-783.0
248.0,-731.0
153.0,-488.0
5.0,-93.0
-132.0,336.0
-189.0,645.0
-171.0,669.0
-100.0,382.0
-10.0,-63.0
69.0,-521.0
