real,imag
27.0,-453.0
25.0,-470.0
27.0,-512.0
33.0,-586.0
41.0,-660.0
42.0,-664.0
32.0,-526.0
14.0,-224.0
-8.0,178.0
-30.0,561.0
-46.0,818.0
-54.0,905.0
-53.0,862.0
-46.0,769.0
-38.0,695.0
-34.0,663.0
-35.0,662.0
-38.0,677.0
-43.0,718.0
-47.0,792.0
-52.0,866.0
-51.0,871.0
-43.0,732.0
-24.0,431.0
0.0,31.0
21.0,-353.0
35.0,-612.0
40.0,-701.0
38.0,-658.0
33.0,-563.0
30.0,-487.0
30.0,-455.0
30.0,-453.0
32.0,-469.0
34.0,-513.0
36.0,-588.0
41.0,-661.0
43.0,-665.0
35.0,-527.0
15.0,-226.0
-9.0,179.0
-34.0,568.0
-50.0,823.0
-53.0,903.0
-49.0,852.0
-43.0,765.0
-37.0,702.0
-35.0,670.0
-34.0,651.0
-35.0,650.0
-38.0,694.0
-47.0,795.0
-53.0,906.0
-52.0,922.0
-42.0,749.0
-20.0,377.0
6.0,-91.0
27.0,-474.0
35.0,-603.0
25.0,-422.0
1.0,-10.0
-25.0,465.0
-45.0,843.0
-56.0,1035.0
-56.0,1036.0
-47.0,886.0
-34.0,637.0
-18.0,336.0
-1.0,22.0
15.0,-275.0
29.0,-530.0
40.0,-723.0
45.0,-820.0
43.0,-771.0
31.0,-531.0
7.0,-114.0
-20.0,379.0
-43.0,762.0
-47.0,843.0
-28.0,548.0
3.0,-4.0
29.0,-526.0
41.0,-716.0
27.0,-439.0
-7.0,169.0
-43.0,757.0
-57.0,968.0
-39.0,663.0
2.0,21.0
37.0,-570.0
47.0,-759.0
27.0,-438.0
-9.0,192.0
-41.0,754.0
-52.0,928.0
-34.0,634.0
-2.0,48.0
26.0,-497.0
41.0,-705.0
30.0,-482.0
1.0,37.0
-29.0,583.0
-49.0,920.0
-52.0,969.0
-44.0,820.0
-35.0,657.0
-34.0,618.0
-41.0,720.0
-47.0,853.0
-49.0,881.0
-43.0,729.0
-26.0,422.0
-3.0,50.0
20.0,-296.0
38.0,-562.0
47.0,-735.0
48.0,-805.0
44.0,-741.0
32.0,-513.0
9.0,-129.0
-18.0,323.0
-41.0,683.0
-49.0,800.0
-37.0,606.0
-11.0,165.0
19.0,-334.0
40.0,-686.0
46.0,-780.0
39.0,-652.0
27.0,-461.0
24.0,-383.0
31.0,-484.0
42.0,-674.0
46.0,-760.0
38.0,-596.0
13.0,-180.0
-17.0,328.0
-39.0,704.0
-43.0,795.0
-32.0,587.0
-10.0,188.0
16.0,-249.0
34.0,-601.0
47.0,-809.0
53.0,-863.0
45.0,-757.0
30.0,-486.0
7.0,-84.0
-18.0,354.0
-36.0,682.0
-42.0,770.0
-33.0,582.0
-10.0,193.0
16.0,-254.0
35.0,-613.0
48.0,-816.0
55.0,-861.0
51.0,-761.0
34.0,-506.0
7.0,-97.0
-22.0,388.0
-45.0,769.0
-48.0,847.0
-29.0,543.0
4.0,-14.0
37.0,-526.0
47.0,-698.0
29.0,-424.0
-6.0,139.0
-40.0,671.0
-52.0,885.0
-39.0,696.0
-11.0,231.0
18.0,-283.0
41.0,-658.0
54.0,-828.0
56.0,-825.0
46.0,-700.0
31.0,-469.0
10.0,-136.0
-13.0,258.0
-32.0,609.0
-41.0,796.0
-40.0,755.0
-28.0,522.0
-11.0,224.0
0.0,3.0
5.0,-68.0
1.0,-9.0
-4.0,94.0
-9.0,162.0
-8.0,162.0
-5.0,122.0
-4.0,85.0
-2.0,80.0
-3.0,96.0
-4.0,113.0
