real,imag
-651.0,130.0
-543.0,107.0
-382.0,73.0
-318.0,60.0
-405.0,78.0
-564.0,111.0
-635.0,125.0
-498.0,96.0
-147.0,29.0
281.0,-53.0
598.0,-114.0
673.0,-128.0
496.0,-95.0
160.0,-29.0
-207.0,42.0
-501.0,96.0
-678.0,128.0
-723.0,137.0
-634.0,119.0
-406.0,76.0
-66.0,13.0
303.0,-55.0
578.0,-107.0
651.0,-124.0
492.0,-97.0
164.0,-33.0
-212.0,40.0
-516.0,96.0
-685.0,130.0
-720.0,141.0
-636.0,128.0
-421.0,83.0
-77.0,14.0
331.0,-63.0
653.0,-121.0
719.0,-130.0
461.0,-83.0
-10.0,4.0
-443.0,85.0
-586.0,110.0
-354.0,66.0
122.0,-25.0
569.0,-110.0
749.0,-143.0
589.0,-111.0
196.0,-35.0
-235.0,47.0
-550.0,111.0
-693.0,138.0
-691.0,136.0
-584.0,118.0
-390.0,80.0
-108.0,24.0
222.0,-42.0
517.0,-100.0
675.0,-129.0
639.0,-121.0
442.0,-84.0
192.0,-36.0
6.0,-1.0
-53.0,11.0
-3.0,0.0
85.0,-16.0
140.0,-25.0
139.0,-25.0
104.0,-20.0
75.0,-14.0
72.0,-12.0
86.0,-15.0
98.0,-18.0
97.0,-19.0
86.0,-16.0
79.0,-14.0
81.0,-14.0
88.0,-16.0
94.0,-18.0
94.0,-17.0
88.0,-16.0
85.0,-14.0
86.0,-15.0
91.0,-17.0
92.0,-18.0
89.0,-16.0
85.0,-15.0
85.0,-14.0
91.0,-15.0
97.0,-18.0
97.0,-18.0
89.0,-16.0
74.0,-13.0
64.0,-11.0
75.0,-13.0
110.0,-20.0
145.0,-27.0
149.0,-28.0
90.0,-16.0
-35.0,8.0
-200.0,37.0
-358.0,68.0
-470.0,91.0
-515.0,100.0
-497.0,96.0
-448.0,85.0
-408.0,79.0
-402.0,78.0
-427.0,85.0
-461.0,91.0
-469.0,93.0
-439.0,89.0
-396.0,78.0
-379.0,73.0
-413.0,81.0
-485.0,97.0
-547.0,106.0
-540.0,102.0
-417.0,81.0
-186.0,39.0
113.0,-19.0
414.0,-80.0
663.0,-131.0
816.0,-158.0
847.0,-161.0
755.0,-143.0
558.0,-109.0
298.0,-59.0
21.0,-3.0
-235.0,47.0
-449.0,86.0
-604.0,114.0
-684.0,130.0
-651.0,124.0
-455.0,86.0
-96.0,16.0
332.0,-66.0
655.0,-129.0
713.0,-138.0
453.0,-85.0
-11.0,5.0
-438.0,87.0
-584.0,114.0
-353.0,68.0
124.0,-25.0
580.0,-113.0
766.0,-147.0
593.0,-112.0
166.0,-29.0
-292.0,58.0
-588.0,113.0
-653.0,124.0
-561.0,108.0
-438.0,86.0
-372.0,74.0
-379.0,75.0
-422.0,81.0
-456.0,86.0
-458.0,88.0
-438.0,87.0
-421.0,85.0
-423.0,84.0
-438.0,84.0
-448.0,85.0
-447.0,87.0
-439.0,86.0
-430.0,86.0
-426.0,83.0
-426.0,81.0
-429.0,81.0
-432.0,84.0
-437.0,88.0
-440.0,91.0
-436.0,92.0
-428.0,90.0
-426.0,86.0
-440.0,86.0
-457.0,90.0
-458.0,92.0
-431.0,88.0
-394.0,81.0
-382.0,77.0
-415.0,81.0
-484.0,93.0
-547.0,107.0
-543.0,107.0
-423.0,84.0
-184.0,38.0
123.0,-23.0
426.0,-83.0
665.0,-128.0
808.0,-155.0
843.0,-164.0
766.0,-147.0
582.0,-110.0
308.0,-57.0
-5.0,2.0
-288.0,55.0
-484.0,90.0
-563.0,106.0
-543.0,103.0
-477.0,93.0
-413.0,82.0
-377.0,72.0
-369.0,70.0
-389.0,75.0
-434.0,83.0
-498.0,95.0
-555.0,109.0
-554.0,107.0
-436.0,83.0
-184.0,35.0
153.0,-30.0
476.0,-91.0
692.0,-131.0
766.0,-143.0
729.0,-132.0
651.0,-119.0
588.0,-112.0
560.0,-107.0
561.0,-103.0
575.0,-105.0
609.0,-113.0
670.0,-128.0
733.0,-140.0
736.0,-141.0
619.0,-118.0
368.0,-69.0
29.0,-4.0
-296.0,55.0
-512.0,96.0
-584.0,111.0
-547.0,103.0
-468.0,87.0
-405.0,75.0
-377.0,71.0
-376.0,72.0
-391.0,75.0
-428.0,83.0
-490.0,94.0
-552.0,104.0
-555.0,103.0
-438.0,82.0
-186.0,36.0
153.0,-28.0
477.0,-89.0
694.0,-130.0
766.0,-144.0
729.0,-136.0
650.0,-120.0
588.0,-107.0
561.0,-106.0
558.0,-109.0
573.0,-112.0
610.0,-115.0
671.0,-124.0
734.0,-137.0
737.0,-137.0
620.0,-116.0
367.0,-68.0
28.0,-5.0
-295.0,57.0
-511.0,100.0
-584.0,114.0
-547.0,103.0
-468.0,87.0
-404.0,75.0
-377.0,69.0
-376.0,70.0
-391.0,74.0
-427.0,83.0
-488.0,96.0
